5,0,0,17,26,8,3,0,1,0
4,0,0,17,26,7,3,0,1,0
3,0,0,17,26,6,3,0,1,0
2,0,0,17,26,5,3,0,1,0
1,0,0,17,26,4,3,0,1,0
0,0,0,17,26,3,3,1,0,0
16,0,0,0,26,25,3,0,1,0
15,0,0,0,26,24,3,0,1,0
14,0,0,0,26,23,3,0,1,0
13,0,0,0,26,22,3,0,1,0
12,0,0,0,26,21,3,0,1,0
11,0,0,0,26,20,3,0,1,0
10,0,0,0,26,19,3,0,1,0
9,0,0,0,26,18,3,0,1,0
8,0,0,0,26,17,3,0,1,0
7,0,0,0,26,16,3,0,1,0
6,0,0,0,26,15,3,0,1,0
5,0,0,0,26,14,3,0,1,0
4,0,0,0,26,13,3,0,1,0
3,0,0,0,26,12,3,0,1,0
2,0,0,0,26,11,3,0,1,0
1,0,0,0,26,10,3,0,1,0
0,0,6,22,26,9,3,1,0,0
21,0,0,6,20,25,9,0,1,0
20,0,0,6,20,24,9,0,1,0
19,0,0,6,20,23,9,0,1,0
18,0,0,6,20,22,9,0,1,0
17,0,0,6,20,21,9,0,1,0
16,0,0,6,20,20,9,0,1,0
15,0,0,6,20,19,9,0,1,0
14,0,0,6,20,18,9,0,1,0
13,0,0,6,20,17,9,0,1,0
12,0,0,6,20,16,9,0,1,0
11,0,0,6,20,15,9,0,1,0
10,0,0,6,20,14,9,0,1,0
9,0,0,6,20,13,9,0,1,0
8,0,0,6,20,12,9,0,1,0
7,0,0,6,20,11,9,0,1,0
6,0,0,6,20,10,9,0,1,0
5,0,0,6,20,9,9,0,1,0
4,0,0,6,20,8,9,0,1,0
3,0,0,6,20,7,9,0,1,0
2,0,0,6,20,6,9,0,1,0
1,0,0,6,20,5,9,0,1,0
0,0,0,6,20,4,9,1,0,0
5,0,0,0,25,19,4,0,1,0
4,0,0,0,25,18,4,0,1,0
3,0,0,0,25,17,4,0,1,0
2,0,0,0,25,16,4,0,1,0
1,0,0,0,25,15,4,0,1,0
0,0,10,17,25,14,4,1,0,0
16,0,0,10,5,24,14,0,1,0
15,0,0,10,5,23,14,0,1,0
14,0,0,10,5,22,14,0,1,0
13,0,0,10,5,21,14,0,1,0
12,0,0,10,15,20,14,0,1,0
11,0,0,10,15,19,14,0,1,0
10,0,0,10,15,18,14,0,1,0
9,0,0,10,15,17,14,0,1,0
8,0,0,10,15,16,14,0,1,0
7,0,0,10,15,15,14,0,1,0
6,0,0,10,15,14,14,0,1,0
5,0,0,10,15,13,14,0,1,0
4,0,0,10,15,12,14,0,1,0
3,0,0,10,15,11,14,0,1,0
2,0,0,10,15,10,14,0,1,0
1,0,0,10,15,9,14,0,1,0
0,0,0,10,15,8,14,1,0,0
9,0,0,0,21,14,8,0,1,0
8,0,0,0,21,13,8,0,1,0
7,0,0,0,21,12,8,0,1,0
6,0,0,0,21,11,8,0,1,0
5,0,0,0,21,10,8,0,1,0
4,0,0,0,21,9,8,0,1,0
3,0,0,0,21,8,8,0,1,0
2,0,0,0,21,7,8,0,1,0
1,0,0,0,21,6,8,0,1,0
5,4,0,0,21,5,8,0,1,0
4,4,0,0,21,4,8,0,1,0
3,4,0,0,21,3,8,0,1,0
2,4,0,0,21,2,8,0,1,0
1,4,0,0,21,1,8,0,1,0
0,4,0,0,21,0,8,0,0,1
3,0,0,0,0,7,29,0,1,0
2,0,0,0,0,6,29,0,1,0
1,0,0,0,0,5,29,0,1,0
